DATE,HOUR,PRICE
04/01/2017,17,0.03041
04/01/2017,18,0.03098
04/01/2017,19,0.03096
04/01/2017,20,0.03521
04/01/2017,21,0.03149
04/01/2017,22,0.02558
04/01/2017,23,0.02301
04/01/2017,24,0.02178
04/02/2017,1,0.02079
04/02/2017,2,0.02075
04/02/2017,3,0.02065
04/02/2017,4,0.02074
04/02/2017,5,0.02066
04/02/2017,6,0.02125
04/02/2017,7,0.02243
04/02/2017,8,0.02315
04/02/2017,9,0.02541
04/02/2017,10,0.02685
04/02/2017,11,0.02672
04/02/2017,12,0.02508
04/02/2017,13,0.02489
04/02/2017,14,0.02452
04/02/2017,15,0.02452
04/02/2017,16,0.02467
04/02/2017,17,0.02645
04/02/2017,18,0.02785
04/02/2017,19,0.03036
04/02/2017,20,0.03639
04/02/2017,21,0.03333
04/02/2017,22,0.02623
04/02/2017,23,0.02304
04/02/2017,24,0.02217
04/03/2017,1,0.02093
04/03/2017,2,0.02089
04/03/2017,3,0.0206
04/03/2017,4,0.02107
04/03/2017,5,0.02282
04/03/2017,6,0.03078
04/03/2017,7,0.03608
04/03/2017,8,0.03276
04/03/2017,9,0.03206
04/03/2017,10,0.033
04/03/2017,11,0.03335
04/03/2017,12,0.03218
04/03/2017,13,0.03203
04/03/2017,14,0.0313
04/03/2017,15,0.03021
04/03/2017,16,0.03133
04/03/2017,17,0.03067
04/03/2017,18,0.02959
04/03/2017,19,0.03063
04/03/2017,20,0.03764
04/03/2017,21,0.03192
04/03/2017,22,0.02584
04/03/2017,23,0.02296
04/03/2017,24,0.02166
04/04/2017,1,0.02043
04/04/2017,2,0.02054
04/04/2017,3,0.02027
04/04/2017,4,0.02037
04/04/2017,5,0.02159
04/04/2017,6,0.02865
04/04/2017,7,0.03618
04/04/2017,8,0.03202
04/04/2017,9,0.03382
04/04/2017,10,0.03429
04/04/2017,11,0.03465
04/04/2017,12,0.03274
04/04/2017,13,0.03309
04/04/2017,14,0.032
04/04/2017,15,0.03046
04/04/2017,16,0.02985
04/04/2017,17,0.02967
04/04/2017,18,0.02936
04/04/2017,19,0.03085
04/04/2017,20,0.0389
04/04/2017,21,0.03273
04/04/2017,22,0.02642
04/04/2017,23,0.02347
04/04/2017,24,0.02184
04/05/2017,1,0.02259
04/05/2017,2,0.02219
04/05/2017,3,0.0218
04/05/2017,4,0.02223
04/05/2017,5,0.02364
04/05/2017,6,0.03204
04/05/2017,7,0.03788
04/05/2017,8,0.03492
04/05/2017,9,0.0354
04/05/2017,10,0.03585
04/05/2017,11,0.03575
04/05/2017,12,0.03391
04/05/2017,13,0.03402
04/05/2017,14,0.03375
04/05/2017,15,0.03295
04/05/2017,16,0.03307
04/05/2017,17,0.03137
04/05/2017,18,0.03071
04/05/2017,19,0.03141
04/05/2017,20,0.03872
04/05/2017,21,0.03223
04/05/2017,22,0.02602
04/05/2017,23,0.02393
04/05/2017,24,0.02228
04/06/2017,1,0.02097
04/06/2017,2,0.01959
04/06/2017,3,0.01911
04/06/2017,4,0.01977
04/06/2017,5,0.0224
04/06/2017,6,0.02989
04/06/2017,7,0.03778
04/06/2017,8,0.03621
04/06/2017,9,0.03562
04/06/2017,10,0.0357
04/06/2017,11,0.03362
04/06/2017,12,0.03245
04/06/2017,13,0.03103
04/06/2017,14,0.03049
04/06/2017,15,0.02894
04/06/2017,16,0.02944
04/06/2017,17,0.02918
04/06/2017,18,0.03009
04/06/2017,19,0.03106
04/06/2017,20,0.03832
04/06/2017,21,0.03384
04/06/2017,22,0.02699
04/06/2017,23,0.02489
04/06/2017,24,0.02296
04/07/2017,1,0.02184
04/07/2017,2,0.02205
04/07/2017,3,0.02215
04/07/2017,4,0.02202
04/07/2017,5,0.02364
04/07/2017,6,0.03125
04/07/2017,7,0.04158
04/07/2017,8,0.03715
04/07/2017,9,0.03502
04/07/2017,10,0.0351
04/07/2017,11,0.03268
04/07/2017,12,0.02966
04/07/2017,13,0.0284
04/07/2017,14,0.02948
04/07/2017,15,0.02761
04/07/2017,16,0.02738
04/07/2017,17,0.02697
04/07/2017,18,0.02768
04/07/2017,19,0.02834
04/07/2017,20,0.03533
04/07/2017,21,0.03239
04/07/2017,22,0.02678
04/07/2017,23,0.0243
04/07/2017,24,0.0216
04/08/2017,1,0.02089
04/08/2017,2,0.02027
04/08/2017,3,0.02028
04/08/2017,4,0.02059
04/08/2017,5,0.0211
04/08/2017,6,0.02364
04/08/2017,7,0.02723
04/08/2017,8,0.02781
04/08/2017,9,0.02921
04/08/2017,10,0.0296
04/08/2017,11,0.02902
04/08/2017,12,0.02697
04/08/2017,13,0.02524
04/08/2017,14,0.02468
04/08/2017,15,0.02397
04/08/2017,16,0.02434
04/08/2017,17,0.02448
04/08/2017,18,0.02559
04/08/2017,19,0.02577
04/08/2017,20,0.03046
04/08/2017,21,0.02924
04/08/2017,22,0.02369
04/08/2017,23,0.02158
04/08/2017,24,0.02007
04/09/2017,1,0.01877
04/09/2017,2,0.0182
04/09/2017,3,0.01792
04/09/2017,4,0.01796
04/09/2017,5,0.01793
04/09/2017,6,0.01929
04/09/2017,7,0.02084
04/09/2017,8,0.02164
04/09/2017,9,0.02446
04/09/2017,10,0.02456
04/09/2017,11,0.02454
04/09/2017,12,0.02315
04/09/2017,13,0.02288
04/09/2017,14,0.02288
04/09/2017,15,0.02288
04/09/2017,16,0.02335
04/09/2017,17,0.0243
04/09/2017,18,0.02546
04/09/2017,19,0.02746
04/09/2017,20,0.03324
04/09/2017,21,0.03028
04/09/2017,22,0.0229
04/09/2017,23,0.01997
04/09/2017,24,0.0181
04/10/2017,1,0.01834
04/10/2017,2,0.01754
04/10/2017,3,0.01764
04/10/2017,4,0.01775
04/10/2017,5,0.0196
04/10/2017,6,0.0265
04/10/2017,7,0.03332
04/10/2017,8,0.03056
04/10/2017,9,0.03082
04/10/2017,10,0.03062
04/10/2017,11,0.03135
04/10/2017,12,0.03046
04/10/2017,13,0.03084
04/10/2017,14,0.03029
04/10/2017,15,0.02916
04/10/2017,16,0.02958
04/10/2017,17,0.03127
04/10/2017,18,0.03059
04/10/2017,19,0.03029
04/10/2017,20,0.03519
04/10/2017,21,0.03125
04/10/2017,22,0.02586
04/10/2017,23,0.0236
04/10/2017,24,0.02278
04/11/2017,1,0.02228
04/11/2017,2,0.02236
04/11/2017,3,0.02199
04/11/2017,4,0.02254
04/11/2017,5,0.02389
04/11/2017,6,0.03185
04/11/2017,7,0.03855
04/11/2017,8,0.03587
04/11/2017,9,0.03566
04/11/2017,10,0.03685
04/11/2017,11,0.03739
04/11/2017,12,0.03643
04/11/2017,13,0.03589
04/11/2017,14,0.03664
04/11/2017,15,0.03495
04/11/2017,16,0.03473
04/11/2017,17,0.03416
04/11/2017,18,0.03309
04/11/2017,19,0.03322
04/11/2017,20,0.03941
04/11/2017,21,0.03549
04/11/2017,22,0.02833
04/11/2017,23,0.02462
04/11/2017,24,0.02251
04/12/2017,1,0.0208
04/12/2017,2,0.02028
04/12/2017,3,0.02036
04/12/2017,4,0.02031
04/12/2017,5,0.02174
04/12/2017,6,0.02662
04/12/2017,7,0.0328
04/12/2017,8,0.03153
04/12/2017,9,0.03227
04/12/2017,10,0.03449
04/12/2017,11,0.03379
04/12/2017,12,0.0333
04/12/2017,13,0.03307
04/12/2017,14,0.03275
04/12/2017,15,0.03105
04/12/2017,16,0.03163
04/12/2017,17,0.03145
04/12/2017,18,0.03032
04/12/2017,19,0.03019
04/12/2017,20,0.03732
04/12/2017,21,0.031
04/12/2017,22,0.02466
04/12/2017,23,0.02298
04/12/2017,24,0.02138
04/13/2017,1,0.02025
04/13/2017,2,0.02023
04/13/2017,3,0.02011
04/13/2017,4,0.02034
04/13/2017,5,0.02162
04/13/2017,6,0.02631
04/13/2017,7,0.0315
04/13/2017,8,0.03043
04/13/2017,9,0.03071
04/13/2017,10,0.03201
04/13/2017,11,0.03262
04/13/2017,12,0.03219
04/13/2017,13,0.03099
04/13/2017,14,0.03068
04/13/2017,15,0.02965
04/13/2017,16,0.02951
04/13/2017,17,0.02972
04/13/2017,18,0.0294
04/13/2017,19,0.02887
04/13/2017,20,0.03326
04/13/2017,21,0.03027
04/13/2017,22,0.02469
04/13/2017,23,0.02195
04/13/2017,24,0.02051
04/14/2017,1,0.01874
04/14/2017,2,0.01845
04/14/2017,3,0.0181
04/14/2017,4,0.01841
04/14/2017,5,0.01888
04/14/2017,6,0.02224
04/14/2017,7,0.02497
04/14/2017,8,0.02512
04/14/2017,9,0.02595
04/14/2017,10,0.02747
04/14/2017,11,0.02792
04/14/2017,12,0.02792
04/14/2017,13,0.0285
04/14/2017,14,0.02894
04/14/2017,15,0.02921
04/14/2017,16,0.02995
04/14/2017,17,0.03039
04/14/2017,18,0.02835
04/14/2017,19,0.02671
04/14/2017,20,0.02958
04/14/2017,21,0.02849
04/14/2017,22,0.0234
04/14/2017,23,0.0224
04/14/2017,24,0.02047
04/15/2017,1,0.01802
04/15/2017,2,0.01754
04/15/2017,3,0.01737
04/15/2017,4,0.01737
04/15/2017,5,0.01782
04/15/2017,6,0.01889
04/15/2017,7,0.02003
04/15/2017,8,0.02209
04/15/2017,9,0.02383
04/15/2017,10,0.02591
04/15/2017,11,0.02614
04/15/2017,12,0.02622
04/15/2017,13,0.02608
04/15/2017,14,0.0258
04/15/2017,15,0.02613
04/15/2017,16,0.02664
04/15/2017,17,0.02785
04/15/2017,18,0.0275
04/15/2017,19,0.02555
04/15/2017,20,0.02952
04/15/2017,21,0.02866
04/15/2017,22,0.02259
04/15/2017,23,0.0209
04/15/2017,24,0.01872
04/16/2017,1,0.018
04/16/2017,2,0.01722
04/16/2017,3,0.0166
04/16/2017,4,0.01716
04/16/2017,5,0.01748
04/16/2017,6,0.018
04/16/2017,7,0.01934
04/16/2017,8,0.02118
04/16/2017,9,0.02304
04/16/2017,10,0.02443
04/16/2017,11,0.02471
04/16/2017,12,0.02389
04/16/2017,13,0.02331
04/16/2017,14,0.02228
04/16/2017,15,0.02314
04/16/2017,16,0.02361
04/16/2017,17,0.02351
04/16/2017,18,0.02538
04/16/2017,19,0.02589
04/16/2017,20,0.03318
04/16/2017,21,0.032
04/16/2017,22,0.02563
04/16/2017,23,0.02334
04/16/2017,24,0.02154
04/17/2017,1,0.0211
04/17/2017,2,0.0211
04/17/2017,3,0.02094
04/17/2017,4,0.02129
04/17/2017,5,0.02277
04/17/2017,6,0.02663
04/17/2017,7,0.03184
04/17/2017,8,0.03154
04/17/2017,9,0.0324
04/17/2017,10,0.0338
04/17/2017,11,0.03449
04/17/2017,12,0.03475
04/17/2017,13,0.03567
04/17/2017,14,0.0346
04/17/2017,15,0.0335
04/17/2017,16,0.03208
04/17/2017,17,0.03227
04/17/2017,18,0.03288
04/17/2017,19,0.03139
04/17/2017,20,0.03632
04/17/2017,21,0.03272
04/17/2017,22,0.02514
04/17/2017,23,0.02184
04/17/2017,24,0.02127
04/18/2017,1,0.01977
04/18/2017,2,0.01806
04/18/2017,3,0.01803
04/18/2017,4,0.01884
04/18/2017,5,0.02038
04/18/2017,6,0.02534
04/18/2017,7,0.02815
04/18/2017,8,0.02811
04/18/2017,9,0.02803
04/18/2017,10,0.02984
04/18/2017,11,0.03066
04/18/2017,12,0.03129
04/18/2017,13,0.03227
04/18/2017,14,0.03182
04/18/2017,15,0.03151
04/18/2017,16,0.03205
04/18/2017,17,0.03277
04/18/2017,18,0.03287
04/18/2017,19,0.03165
04/18/2017,20,0.03871
04/18/2017,21,0.03454
04/18/2017,22,0.0268
04/18/2017,23,0.02384
04/18/2017,24,0.02292
04/19/2017,1,0.02086
04/19/2017,2,0.02048
04/19/2017,3,0.02019
04/19/2017,4,0.0203
04/19/2017,5,0.02155
04/19/2017,6,0.0258
04/19/2017,7,0.03046
04/19/2017,8,0.03136
04/19/2017,9,0.03251
04/19/2017,10,0.0356
04/19/2017,11,0.03789
04/19/2017,12,0.03684
04/19/2017,13,0.03805
04/19/2017,14,0.03756
04/19/2017,15,0.03746
04/19/2017,16,0.03633
04/19/2017,17,0.03815
04/19/2017,18,0.03686
04/19/2017,19,0.03409
04/19/2017,20,0.03854
04/19/2017,21,0.03513
04/19/2017,22,0.02807
04/19/2017,23,0.02395
04/19/2017,24,0.02273
04/20/2017,1,0.02114
04/20/2017,2,0.02046
04/20/2017,3,0.0196
04/20/2017,4,0.02007
04/20/2017,5,0.02167
04/20/2017,6,0.02631
04/20/2017,7,0.03013
04/20/2017,8,0.02955
04/20/2017,9,0.03182
04/20/2017,10,0.03468
04/20/2017,11,0.0357
04/20/2017,12,0.03588
04/20/2017,13,0.03736
04/20/2017,14,0.0369
04/20/2017,15,0.03526
04/20/2017,16,0.03492
04/20/2017,17,0.03517
04/20/2017,18,0.03371
04/20/2017,19,0.03222
04/20/2017,20,0.0365
04/20/2017,21,0.03463
04/20/2017,22,0.02716
04/20/2017,23,0.02389
04/20/2017,24,0.02245
04/21/2017,1,0.02079
04/21/2017,2,0.02012
04/21/2017,3,0.02007
04/21/2017,4,0.02044
04/21/2017,5,0.02151
04/21/2017,6,0.02584
04/21/2017,7,0.02881
04/21/2017,8,0.02965
04/21/2017,9,0.03048
04/21/2017,10,0.03252
04/21/2017,11,0.03175
04/21/2017,12,0.03203
04/21/2017,13,0.03266
04/21/2017,14,0.03283
04/21/2017,15,0.03119
04/21/2017,16,0.03004
04/21/2017,17,0.02813
04/21/2017,18,0.02611
04/21/2017,19,0.02634
04/21/2017,20,0.02831
04/21/2017,21,0.02762
04/21/2017,22,0.02208
04/21/2017,23,0.02176
04/21/2017,24,0.02088
04/22/2017,1,0.02015
04/22/2017,2,0.02052
04/22/2017,3,0.02012
04/22/2017,4,0.02031
04/22/2017,5,0.02065
04/22/2017,6,0.02192
04/22/2017,7,0.0233
04/22/2017,8,0.02549
04/22/2017,9,0.02919
04/22/2017,10,0.02996
04/22/2017,11,0.03039
04/22/2017,12,0.02992
04/22/2017,13,0.02731
04/22/2017,14,0.02696
04/22/2017,15,0.02618
04/22/2017,16,0.02649
04/22/2017,17,0.02708
04/22/2017,18,0.02704
04/22/2017,19,0.02777
04/22/2017,20,0.0317
04/22/2017,21,0.03172
04/22/2017,22,0.02437
04/22/2017,23,0.02264
04/22/2017,24,0.0218
04/23/2017,1,0.02114
04/23/2017,2,0.02049
04/23/2017,3,0.01968
04/23/2017,4,0.01975
04/23/2017,5,0.02001
04/23/2017,6,0.02017
04/23/2017,7,0.02119
04/23/2017,8,0.02238
04/23/2017,9,0.02553
04/23/2017,10,0.02642
04/23/2017,11,0.02576
04/23/2017,12,0.02442
04/23/2017,13,0.02382
04/23/2017,14,0.02319
04/23/2017,15,0.02255
04/23/2017,16,0.02313
04/23/2017,17,0.02358
04/23/2017,18,0.02401
04/23/2017,19,0.02482
04/23/2017,20,0.02973
04/23/2017,21,0.02886
04/23/2017,22,0.02312
04/23/2017,23,0.02026
04/23/2017,24,0.0197
04/24/2017,1,0.01786
04/24/2017,2,0.01721
04/24/2017,3,0.0176
04/24/2017,4,0.01852
04/24/2017,5,0.01977
04/24/2017,6,0.02542
04/24/2017,7,0.02756
04/24/2017,8,0.02744
04/24/2017,9,0.02793
04/24/2017,10,0.02896
04/24/2017,11,0.02837
04/24/2017,12,0.02859
04/24/2017,13,0.02939
04/24/2017,14,0.02948
04/24/2017,15,0.02887
04/24/2017,16,0.02917
04/24/2017,17,0.02976
04/24/2017,18,0.02867
04/24/2017,19,0.02823
04/24/2017,20,0.03395
04/24/2017,21,0.03213
04/24/2017,22,0.02473
04/24/2017,23,0.02188
04/24/2017,24,0.02036
04/25/2017,1,0.01937
04/25/2017,2,0.01891
04/25/2017,3,0.01877
04/25/2017,4,0.01957
04/25/2017,5,0.02106
04/25/2017,6,0.02645
04/25/2017,7,0.03016
04/25/2017,8,0.03002
04/25/2017,9,0.03152
04/25/2017,10,0.03306
04/25/2017,11,0.03361
04/25/2017,12,0.03509
04/25/2017,13,0.03701
04/25/2017,14,0.03568
04/25/2017,15,0.03575
04/25/2017,16,0.03572
04/25/2017,17,0.03607
04/25/2017,18,0.03303
04/25/2017,19,0.03162
04/25/2017,20,0.03568
04/25/2017,21,0.03433
04/25/2017,22,0.02648
04/25/2017,23,0.02259
04/25/2017,24,0.02066
04/26/2017,1,0.01903
04/26/2017,2,0.01847
04/26/2017,3,0.01761
04/26/2017,4,0.01822
04/26/2017,5,0.01957
04/26/2017,6,0.02348
04/26/2017,7,0.02604
04/26/2017,8,0.02679
04/26/2017,9,0.02835
04/26/2017,10,0.03269
04/26/2017,11,0.03213
04/26/2017,12,0.03356
04/26/2017,13,0.03422
04/26/2017,14,0.03395
04/26/2017,15,0.03466
04/26/2017,16,0.03465
04/26/2017,17,0.03439
04/26/2017,18,0.03192
04/26/2017,19,0.03032
04/26/2017,20,0.0358
04/26/2017,21,0.03328
04/26/2017,22,0.02582
04/26/2017,23,0.02344
04/26/2017,24,0.02168
04/27/2017,1,0.01996
04/27/2017,2,0.01936
04/27/2017,3,0.019
04/27/2017,4,0.01979
04/27/2017,5,0.02086
04/27/2017,6,0.02538
04/27/2017,7,0.03034
04/27/2017,8,0.03034
04/27/2017,9,0.03027
04/27/2017,10,0.03134
04/27/2017,11,0.03137
04/27/2017,12,0.03177
04/27/2017,13,0.03232
04/27/2017,14,0.03144
04/27/2017,15,0.03103
04/27/2017,16,0.03054
04/27/2017,17,0.03097
04/27/2017,18,0.03076
04/27/2017,19,0.02941
04/27/2017,20,0.03579
04/27/2017,21,0.03635
04/27/2017,22,0.02788
04/27/2017,23,0.02553
04/27/2017,24,0.02256
04/28/2017,1,0.02178
04/28/2017,2,0.02117
04/28/2017,3,0.02076
04/28/2017,4,0.02114
04/28/2017,5,0.02261
04/28/2017,6,0.02708
04/28/2017,7,0.03233
04/28/2017,8,0.03302
04/28/2017,9,0.03288
04/28/2017,10,0.03534
04/28/2017,11,0.03615
04/28/2017,12,0.03648
04/28/2017,13,0.03717
04/28/2017,14,0.03664
04/28/2017,15,0.03552
04/28/2017,16,0.03677
04/28/2017,17,0.03396
04/28/2017,18,0.03121
04/28/2017,19,0.0288
04/28/2017,20,0.03488
04/28/2017,21,0.03551
04/28/2017,22,0.02734
04/28/2017,23,0.02532
04/28/2017,24,0.02296
04/29/2017,1,0.0211
04/29/2017,2,0.02025
04/29/2017,3,0.01982
04/29/2017,4,0.01985
04/29/2017,5,0.02029
04/29/2017,6,0.0213
04/29/2017,7,0.02283
04/29/2017,8,0.02446
04/29/2017,9,0.02853
04/29/2017,10,0.03019
04/29/2017,11,0.03056
04/29/2017,12,0.02978
04/29/2017,13,0.02944
04/29/2017,14,0.02988
04/29/2017,15,0.02994
04/29/2017,16,0.02986
04/29/2017,17,0.02975
04/29/2017,18,0.02961
04/29/2017,19,0.02683
04/29/2017,20,0.03054
04/29/2017,21,0.03096
04/29/2017,22,0.02279
04/29/2017,23,0.02168
04/29/2017,24,0.01974
04/30/2017,1,0.01958
04/30/2017,2,0.01836
04/30/2017,3,0.01756
04/30/2017,4,0.01736
04/30/2017,5,0.01821
04/30/2017,6,0.01907
04/30/2017,7,0.02045
04/30/2017,8,0.02344
04/30/2017,9,0.02695
04/30/2017,10,0.02778
04/30/2017,11,0.02788
04/30/2017,12,0.02851
04/30/2017,13,0.02933
04/30/2017,14,0.0295
04/30/2017,15,0.02917
04/30/2017,16,0.02827
04/30/2017,17,0.0287
04/30/2017,18,0.02995
04/30/2017,19,0.02953
04/30/2017,20,0.03492
04/30/2017,21,0.03576
04/30/2017,22,0.02521
04/30/2017,23,0.0226
04/30/2017,24,0.0207
05/01/2017,1,0.01954
05/01/2017,2,0.01915
05/01/2017,3,0.01873
05/01/2017,4,0.01926
05/01/2017,5,0.02152
05/01/2017,6,0.02504
05/01/2017,7,0.0286
05/01/2017,8,0.0305
05/01/2017,9,0.04079
05/01/2017,10,0.0413
05/01/2017,11,0.04066
05/01/2017,12,0.03871
05/01/2017,13,0.03772
05/01/2017,14,0.0359
05/01/2017,15,0.03556
05/01/2017,16,0.03524
05/01/2017,17,0.03395
05/01/2017,18,0.03362
05/01/2017,19,0.0335
05/01/2017,20,0.03675
05/01/2017,21,0.03929
05/01/2017,22,0.0303
05/01/2017,23,0.027
05/01/2017,24,0.02416
05/02/2017,1,0.0201
05/02/2017,2,0.01959
05/02/2017,3,0.01928
05/02/2017,4,0.01965
05/02/2017,5,0.0212
05/02/2017,6,0.02398
05/02/2017,7,0.0271
05/02/2017,8,0.02798
05/02/2017,9,0.02919
05/02/2017,10,0.02997
05/02/2017,11,0.03123
05/02/2017,12,0.03129
05/02/2017,13,0.03077
05/02/2017,14,0.03113
05/02/2017,15,0.03165
05/02/2017,16,0.03042
05/02/2017,17,0.02983
05/02/2017,18,0.03033
05/02/2017,19,0.0293
05/02/2017,20,0.03506
05/02/2017,21,0.03811
05/02/2017,22,0.02785
05/02/2017,23,0.02663
05/02/2017,24,0.02443
05/03/2017,1,0.02153
05/03/2017,2,0.02071
05/03/2017,3,0.02015
05/03/2017,4,0.02052
05/03/2017,5,0.02173
05/03/2017,6,0.02569
05/03/2017,7,0.03129
05/03/2017,8,0.032
05/03/2017,9,0.03374
05/03/2017,10,0.03374
05/03/2017,11,0.03418
05/03/2017,12,0.03394
05/03/2017,13,0.03397
05/03/2017,14,0.03789
05/03/2017,15,0.03558
05/03/2017,16,0.03586
05/03/2017,17,0.03654
05/03/2017,18,0.03558
05/03/2017,19,0.0336
05/03/2017,20,0.0359
05/03/2017,21,0.03872
05/03/2017,22,0.03138
05/03/2017,23,0.02456
05/03/2017,24,0.02223
05/04/2017,1,0.02058
05/04/2017,2,0.02024
05/04/2017,3,0.01986
05/04/2017,4,0.01996
05/04/2017,5,0.02132
05/04/2017,6,0.02848
05/04/2017,7,0.03278
05/04/2017,8,0.03255
05/04/2017,9,0.03302
05/04/2017,10,0.03344
05/04/2017,11,0.03328
05/04/2017,12,0.03223
05/04/2017,13,0.03234
05/04/2017,14,0.03207
05/04/2017,15,0.03016
05/04/2017,16,0.03023
05/04/2017,17,0.03046
05/04/2017,18,0.02932
05/04/2017,19,0.02705
05/04/2017,20,0.03155
05/04/2017,21,0.03263
05/04/2017,22,0.02489
05/04/2017,23,0.02236
05/04/2017,24,0.02026
05/05/2017,1,0.02121
05/05/2017,2,0.02042
05/05/2017,3,0.01985
05/05/2017,4,0.02035
05/05/2017,5,0.02216
05/05/2017,6,0.02571
05/05/2017,7,0.03048
05/05/2017,8,0.03212
05/05/2017,9,0.03273
05/05/2017,10,0.03232
05/05/2017,11,0.03142
05/05/2017,12,0.03038
05/05/2017,13,0.03001
05/05/2017,14,0.0295
05/05/2017,15,0.02953
05/05/2017,16,0.02821
05/05/2017,17,0.02759
05/05/2017,18,0.02663
05/05/2017,19,0.02605
05/05/2017,20,0.02838
05/05/2017,21,0.02856
05/05/2017,22,0.02316
05/05/2017,23,0.0239
05/05/2017,24,0.02269
05/06/2017,1,0.02135
05/06/2017,2,0.02067
05/06/2017,3,0.02007
05/06/2017,4,0.02036
05/06/2017,5,0.02072
05/06/2017,6,0.02144
05/06/2017,7,0.02347
05/06/2017,8,0.02516
05/06/2017,9,0.02878
05/06/2017,10,0.02947
05/06/2017,11,0.02956
05/06/2017,12,0.02755
05/06/2017,13,0.02664
05/06/2017,14,0.02542
05/06/2017,15,0.02484
05/06/2017,16,0.02433
05/06/2017,17,0.02448
05/06/2017,18,0.02451
05/06/2017,19,0.02487
05/06/2017,20,0.02965
05/06/2017,21,0.0292
05/06/2017,22,0.02319
05/06/2017,23,0.02107
05/06/2017,24,0.0204
05/07/2017,1,0.02118
05/07/2017,2,0.02056
05/07/2017,3,0.01991
05/07/2017,4,0.02054
05/07/2017,5,0.02078
05/07/2017,6,0.02197
05/07/2017,7,0.02241
05/07/2017,8,0.02411
05/07/2017,9,0.02626
05/07/2017,10,0.02604
05/07/2017,11,0.02656
05/07/2017,12,0.02557
05/07/2017,13,0.02576
05/07/2017,14,0.02556
05/07/2017,15,0.02505
05/07/2017,16,0.02547
05/07/2017,17,0.02629
05/07/2017,18,0.02725
05/07/2017,19,0.02795
05/07/2017,20,0.03518
05/07/2017,21,0.03427
05/07/2017,22,0.02584
05/07/2017,23,0.02509
05/07/2017,24,0.0226
05/08/2017,1,0.02035
05/08/2017,2,0.02014
05/08/2017,3,0.02035
05/08/2017,4,0.02291
05/08/2017,5,0.02477
05/08/2017,6,0.02902
05/08/2017,7,0.03455
05/08/2017,8,0.03443
05/08/2017,9,0.0348
05/08/2017,10,0.03294
05/08/2017,11,0.03327
05/08/2017,12,0.0319
05/08/2017,13,0.03288
05/08/2017,14,0.03445
05/08/2017,15,0.0337
05/08/2017,16,0.03661
05/08/2017,17,0.0376
05/08/2017,18,0.03484
05/08/2017,19,0.03241
05/08/2017,20,0.03807
05/08/2017,21,0.0376
05/08/2017,22,0.02814
05/08/2017,23,0.02312
05/08/2017,24,0.02198
05/09/2017,1,0.02228
05/09/2017,2,0.02204
05/09/2017,3,0.02142
05/09/2017,4,0.0221
05/09/2017,5,0.02571
05/09/2017,6,0.03127
05/09/2017,7,0.03462
05/09/2017,8,0.03531
05/09/2017,9,0.03371
05/09/2017,10,0.03519
05/09/2017,11,0.03647
05/09/2017,12,0.03757
05/09/2017,13,0.03971
05/09/2017,14,0.04063
05/09/2017,15,0.04299
05/09/2017,16,0.04239
05/09/2017,17,0.04344
05/09/2017,18,0.03935
05/09/2017,19,0.03793
05/09/2017,20,0.04224
05/09/2017,21,0.04024
05/09/2017,22,0.03178
05/09/2017,23,0.02777
05/09/2017,24,0.02398
05/10/2017,1,0.02239
05/10/2017,2,0.02134
05/10/2017,3,0.02105
05/10/2017,4,0.02143
05/10/2017,5,0.02495
05/10/2017,6,0.0303
05/10/2017,7,0.03338
05/10/2017,8,0.03375
05/10/2017,9,0.03514
05/10/2017,10,0.03595
05/10/2017,11,0.03588
05/10/2017,12,0.03663
05/10/2017,13,0.03916
05/10/2017,14,0.04002
05/10/2017,15,0.04042
05/10/2017,16,0.03954
05/10/2017,17,0.03856
05/10/2017,18,0.03533
05/10/2017,19,0.03463
05/10/2017,20,0.03906
05/10/2017,21,0.03691
05/10/2017,22,0.02828
05/10/2017,23,0.026
05/10/2017,24,0.02383
05/11/2017,1,0.02366
05/11/2017,2,0.02274
05/11/2017,3,0.02229
05/11/2017,4,0.02239
05/11/2017,5,0.02628
05/11/2017,6,0.03165
05/11/2017,7,0.03437
05/11/2017,8,0.03523
05/11/2017,9,0.03366
05/11/2017,10,0.03642
05/11/2017,11,0.03658
05/11/2017,12,0.03791
05/11/2017,13,0.03797
05/11/2017,14,0.04114
05/11/2017,15,0.04129
05/11/2017,16,0.04024
05/11/2017,17,0.03962
05/11/2017,18,0.03603
05/11/2017,19,0.03349
05/11/2017,20,0.03765
05/11/2017,21,0.03621
05/11/2017,22,0.03101
05/11/2017,23,0.0258
05/11/2017,24,0.02261
05/12/2017,1,0.02197
05/12/2017,2,0.02162
05/12/2017,3,0.02099
05/12/2017,4,0.02158
05/12/2017,5,0.02563
05/12/2017,6,0.03109
05/12/2017,7,0.03459
05/12/2017,8,0.03583
05/12/2017,9,0.03502
05/12/2017,10,0.03711
05/12/2017,11,0.03687
05/12/2017,12,0.0371
05/12/2017,13,0.03832
05/12/2017,14,0.03884
05/12/2017,15,0.03683
05/12/2017,16,0.03683
05/12/2017,17,0.035
05/12/2017,18,0.03223
05/12/2017,19,0.03008
05/12/2017,20,0.03353
05/12/2017,21,0.03126
05/12/2017,22,0.02628
05/12/2017,23,0.02531
05/12/2017,24,0.02212
05/13/2017,1,0.01957
05/13/2017,2,0.01991
05/13/2017,3,0.01912
05/13/2017,4,0.01878
05/13/2017,5,0.02011
05/13/2017,6,0.02118
05/13/2017,7,0.02235
