# {"t_start": 1562337504.3665764, "env_id": "EVCharging-v2"} 
r,l,t
-1.46107,16,2350.653878
-1.279581,14,2350.70954
-1.362564,15,2350.769513
-1.31544,12,2350.822316
-0.867903,13,2350.879967
-1.058684,12,2351.480526
-1.378117,14,2351.556559
-0.993514,12,2351.613827
-0.847472,13,2351.6641
-1.225754,12,2351.711998
-1.222369,14,2351.764315
-0.889191,12,2351.810319
-1.180662,12,2351.857117
-0.836493,12,2352.410644
-0.73962,15,2352.470723
-1.157549,12,2352.520507
-1.084089,12,2352.571117
-0.915267,16,2352.633735
-1.138897,14,2352.690595
-1.234415,14,2352.746804
-0.802162,15,2353.538533
-1.069307,11,2353.587728
-0.876423,15,2353.661736
-0.880089,13,2353.719937
-0.916531,15,2353.782553
-1.406437,13,2353.835077
-1.246659,12,2353.885163
-0.887205,17,2354.493759
-0.91889,14,2354.608393
-0.792277,15,2354.674012
-1.265514,14,2354.735465
-1.142053,14,2354.793438
-1.236448,14,2354.850095
-0.755788,13,2354.903476
-1.245388,16,2355.643526
-1.196853,14,2355.715624
-0.9431,12,2355.777676
-0.628635,12,2355.871349
-0.823966,17,2355.977145
-1.305104,14,2356.053931
-1.427723,16,2356.166049
-1.063392,13,2356.845744
-0.882319,15,2356.917148
-1.271461,14,2356.964201
-0.907569,15,2357.013152
-0.879661,15,2357.060013
-1.294129,12,2357.099884
-1.236369,14,2357.15589
-1.26711,12,2357.208029
-1.276861,13,2357.7114
-1.261851,16,2357.772838
-1.255884,14,2357.820892
-0.707248,13,2357.897124
-0.766701,13,2357.951205
-1.217982,12,2357.994896
-0.782871,13,2358.037923
-0.840991,13,2358.539559
-1.226198,12,2358.611577
-0.846713,13,2358.680718
-0.839476,13,2358.732305
-1.36669,12,2358.774669
-1.300118,14,2358.826615
-1.097733,15,2358.906563
-0.817808,15,2358.957378
-0.997004,15,2359.408603
-0.782047,13,2359.453189
-0.908174,15,2359.518271
-1.262689,14,2359.564233
-1.356714,15,2359.613496
-1.099625,11,2359.655238
-1.321736,14,2359.704658
-0.777439,15,2360.149728
-1.163682,14,2360.198542
-0.801451,15,2360.248382
-0.948101,16,2360.299671
-0.570027,14,2360.347219
-1.229669,14,2360.394103
-1.180677,16,2360.838497
-1.213623,16,2360.898242
-1.308637,14,2360.947799
-0.821785,15,2361.000842
-0.525682,14,2361.047213
-1.107409,14,2361.092271
-1.127929,12,2361.13274
-0.705977,15,2361.594225
-0.732214,16,2361.649471
-1.145318,12,2361.695066
-0.695127,15,2361.744207
-0.9003,13,2361.788269
-0.978272,12,2361.828461
-1.256017,14,2361.87329
-1.355899,13,2361.914138
-1.276509,12,2362.411165
-0.929664,12,2362.452959
-1.362358,12,2362.496922
-1.372652,13,2362.550676
-0.880413,15,2362.609532
-1.25092,14,2362.658116
-1.308216,12,2362.699525
-0.739236,14,2362.744636
-1.00063,12,2363.241434
-1.262349,12,2363.283549
-1.296738,14,2363.333455
-0.642677,14,2363.383834
-0.937586,12,2363.427558
-1.29903,14,2363.47272
-1.156028,10,2363.507484
-1.253476,14,2363.95425
-0.869348,15,2364.008078
-1.471173,13,2364.052444
-1.169636,14,2364.098121
-0.867489,14,2364.1456
-0.798512,14,2364.193517
-0.744884,13,2364.24165
-1.37622,15,2364.30139
-1.24552,12,2364.758621
-0.801862,13,2364.808724
-0.934213,12,2364.852365
-0.855332,15,2364.903488
-1.290481,14,2364.951723
-0.711271,13,2364.996469
-1.163869,14,2365.043115
-1.265764,12,2365.524081
-1.312436,14,2365.573691
-1.241282,14,2365.627858
-0.807959,14,2365.689116
-1.209725,14,2365.739123
-0.757906,16,2365.791468
-0.577756,13,2365.850328
-0.7381,13,2366.270902
-0.832278,13,2366.319849
-1.32025,14,2366.373112
-1.206068,13,2366.418378
-1.469903,15,2366.470059
-0.640225,13,2366.516655
-1.296743,14,2366.567832
-1.193078,14,2366.615386
-1.156598,12,2367.552043
-1.297664,14,2367.596162
-1.147601,14,2367.66045
-1.326821,16,2367.711865
-0.882095,15,2367.758353
-0.839306,13,2367.813657
-1.241398,16,2367.865409
-1.24357,14,2368.274848
-1.317896,15,2368.330977
-1.123982,14,2368.382728
-0.863241,14,2368.431192
-1.330384,14,2368.480246
-1.245843,14,2368.529539
-1.332582,14,2368.577344
-1.376419,14,2369.050812
-1.099852,14,2369.098023
-1.112868,14,2369.147265
-0.835285,15,2369.196557
-1.249994,18,2369.265288
-0.918319,15,2369.317441
-1.306754,16,2369.789201
-1.313846,14,2369.8427
-0.89707,13,2369.889145
-0.836993,13,2369.932698
-0.672782,17,2369.987456
-1.366572,14,2370.034306
-1.261169,14,2370.081026
-1.241872,16,2370.85751
-0.832662,15,2370.950064
-0.896079,11,2371.020368
-1.286725,14,2371.105989
-1.159785,14,2371.18951
-0.503561,14,2371.272377
-1.272787,13,2371.332661
-0.683367,13,2371.381588
-1.388377,14,2372.17479
-0.70251,15,2372.284424
-0.920908,13,2372.340449
-1.268043,12,2372.392393
-0.733436,13,2372.449507
-1.317859,14,2372.512952
-1.334792,13,2372.575252
-0.826389,13,2373.19692
-0.834133,13,2373.253597
-0.958092,16,2373.333795
-0.85204,15,2373.393482
-1.272363,14,2373.450525
-1.264971,14,2373.508075
-0.839794,11,2373.558334
-1.200992,16,2374.157611
-0.950843,17,2374.266392
-1.310436,15,2374.335088
-0.887004,17,2374.406026
-0.721152,14,2374.463729
-1.299757,12,2374.520537
-1.251165,14,2374.589339
-1.197398,12,2375.577931
-1.424573,14,2375.682291
-0.859647,11,2375.767577
-0.999268,12,2375.838533
-0.927275,13,2375.89857
-1.326022,13,2375.949619
-1.122945,17,2376.013437
-0.713362,15,2376.564815
-0.94453,15,2376.625677
-0.916911,13,2376.679269
-0.761992,16,2376.744726
-1.169063,12,2376.801968
-0.861772,13,2376.862738
-1.152861,14,2376.933395
-1.143129,14,2376.995641
-1.286389,15,2377.543906
-0.930167,14,2377.598163
-0.94828,14,2377.652702
-1.064796,14,2377.708385
-1.040906,14,2377.762758
-1.254134,14,2377.818119
-1.253656,15,2377.875547
-0.751509,12,2378.429344
-1.350129,15,2378.486961
-1.258151,15,2378.544952
-1.299139,16,2378.605273
-0.951448,18,2378.67345
-1.234844,13,2378.724972
-0.783625,15,2379.309024
-0.643056,15,2379.366865
-1.237591,15,2379.424684
-1.258391,13,2379.476025
-1.199826,14,2379.529827
-0.701773,15,2379.587419
-0.80909,12,2379.635824
-0.896424,13,2379.687772
-0.802135,16,2380.236428
-0.807388,13,2380.288063
-0.839247,14,2380.365368
-0.819944,13,2380.419415
-0.753064,14,2380.47502
-0.843025,13,2380.526287
-1.243857,16,2380.589868
-0.655685,16,2381.159853
-0.648361,13,2381.210749
-0.525409,10,2381.251651
-0.608826,14,2381.306056
-0.564774,14,2381.36009
-1.076757,14,2381.415877
-0.627868,15,2381.475953
-0.648785,14,2382.108011
-1.118339,14,2382.162985
-0.702586,14,2382.217963
-1.251556,13,2382.285003
-0.651041,13,2382.336838
-1.138431,13,2382.388172
-1.044854,16,2382.44919
-0.258895,12,2382.996178
-0.511175,13,2383.049211
-0.770177,13,2383.100737
-0.603298,11,2383.145463
-0.560777,15,2383.205379
-0.908411,14,2383.267503
-0.532256,14,2383.328906
-0.66914,16,2383.391622
-0.436653,15,2384.110637
-0.424021,13,2384.163509
-0.385419,15,2384.234641
-1.094187,15,2384.295585
-1.004537,13,2384.346942
-0.943687,12,2384.39484
-0.845095,16,2384.456704
-1.042123,15,2385.030588
-0.992453,13,2385.085085
-1.233339,14,2385.143248
-0.510952,14,2385.2001
-1.081589,15,2385.263597
-0.317471,11,2385.310411
-1.106828,15,2385.391074
-0.959536,13,2385.972173
-0.456843,13,2386.031056
-0.952759,15,2386.096248
-0.37442,13,2386.154321
-0.837401,13,2386.211896
-0.955894,15,2386.270607
-0.459987,14,2386.325196
-0.995673,13,2387.415104
-0.60622,12,2387.479184
-1.064815,15,2387.553434
-1.015942,15,2387.625808
-0.548435,12,2387.692324
-0.959147,13,2387.763602
-0.834775,14,2387.837448
-0.725724,13,2387.904815
-0.934064,13,2388.470386
-0.611521,15,2388.543504
-0.864013,14,2388.611512
-1.019454,15,2388.679138
-0.513476,14,2388.742138
-0.900146,15,2388.798993
-0.51785,12,2388.843989
-0.807478,13,2389.310914
-0.554166,14,2389.369369
-0.948085,15,2389.426848
-0.526006,16,2389.482348
-0.661603,14,2389.533462
-0.947301,13,2389.581739
-0.69612,14,2389.627811
-0.846849,13,2390.027107
-1.285415,13,2390.07086
-1.433606,11,2390.111442
-1.406007,13,2390.172588
-0.732942,14,2390.25126
-1.052017,14,2390.34228
-1.492848,14,2390.437397
-1.774908,16,2390.974339
-1.211031,14,2391.023107
-2.325299,16,2391.077873
-1.197577,15,2391.128315
-1.59313,14,2391.191716
-2.129812,13,2391.240035
-2.319962,17,2391.298899
-2.178204,11,2391.836324
-1.710115,15,2391.891766
-1.726816,14,2391.939384
-2.108012,15,2391.990968
-1.799677,13,2392.034945
-1.890014,13,2392.086118
-1.781475,14,2392.139747
-2.010215,14,2392.600946
-1.729317,17,2392.663238
-1.913597,15,2392.746988
-2.295256,15,2392.824742
-1.55354,13,2392.895875
-1.40868,11,2392.990968
-1.98598,15,2393.102974
-2.155133,15,2393.990753
-3.372028,13,2394.039426
-2.409638,14,2394.089274
-1.981493,14,2394.138465
-2.056179,13,2394.185248
-1.316208,15,2394.239775
-1.55547,13,2394.285551
-2.023205,13,2394.329116
-2.016064,14,2394.942201
-1.399632,13,2394.998777
-1.771545,13,2395.044933
-1.824011,13,2395.090168
-1.597238,14,2395.138133
-2.252048,16,2395.197752
-2.360139,16,2395.252803
-1.622414,14,2396.104607
-1.539092,14,2396.157614
-0.900024,13,2396.205171
-1.454118,13,2396.252651
-1.138529,14,2396.303278
-1.461754,13,2396.347956
-1.347491,10,2396.385163
-1.484651,15,2397.083758
-2.701032,14,2397.137076
-1.77698,12,2397.181161
-1.998789,11,2397.223247
-2.486123,15,2397.274064
-2.580526,14,2397.321244
-2.734221,14,2397.367847
-2.416827,14,2397.414042
-6.078191,11,2398.114198
-14.988024,13,2398.159181
-18.188154,12,2398.201411
-9.836944,12,2398.244347
-22.598234,16,2398.350006
-22.005993,14,2398.45647
-14.215153,12,2398.510909
-10.543576,11,2398.549246
-5.44989,13,2398.956609
-6.623178,17,2399.02065
-3.354964,11,2399.059716
-4.665682,14,2399.105008
-6.296273,15,2399.152217
-3.86975,11,2399.189953
-6.82748,16,2399.239675
-27.346513,16,2399.646175
-41.349408,15,2399.694409
-29.840047,16,2399.74601
-33.292115,14,2399.790205
-19.795719,13,2399.831993
-29.508747,14,2399.876188
-35.001233,15,2399.922173
-20.739889,15,2400.353057
-23.138345,14,2400.398707
-8.694313,13,2400.439636
-19.29683,13,2400.480308
-22.622285,15,2400.526638
-14.931225,12,2400.56574
-12.032778,13,2400.606779
-14.999351,15,2401.000895
-2.292923,14,2401.046098
-2.392013,14,2401.091624
-2.830306,16,2401.142562
-2.981761,17,2401.195897
-2.487056,14,2401.240074
-2.746921,15,2401.287899
-4.793684,15,2401.692558
-5.944072,15,2401.741236
-5.385487,14,2401.787115
-3.115944,11,2401.823901
-5.250161,14,2401.867285
-5.933366,16,2401.916594
-5.039787,16,2401.965819
-6.857335,16,2402.397825
-4.358516,14,2402.443901
-4.871375,13,2402.485153
-11.063724,16,2402.534006
-2.681499,14,2402.577916
-8.544515,14,2402.621733
-2.636669,11,2402.657396
-7.577237,15,2403.056166
-13.546863,15,2403.104219
-13.16201,14,2403.148375
-7.252692,13,2403.190182
-4.258978,12,2403.229668
-11.080509,14,2403.272801
-9.843875,14,2403.320387
-8.142352,15,2403.715792
-6.427037,14,2403.760953
-4.848516,14,2403.806907
-7.202734,15,2403.854725
-6.048528,14,2403.900965
-5.707036,15,2403.947237
-9.319194,16,2403.996223
-48.005731,16,2404.933326
-30.187263,14,2405.024639
-13.57801,15,2405.104709
-22.325876,15,2405.151874
-18.828115,15,2405.202827
-11.559352,13,2405.245896
-10.795719,12,2405.283438
-12.081609,13,2405.70493
-12.6304,16,2405.783671
-8.715176,13,2405.824107
-12.93547,15,2405.868702
-7.9411,13,2405.908966
-23.837048,16,2405.956427
-6.850909,13,2405.996791
-14.781769,13,2406.42567
-4.143452,11,2406.463495
-4.86708,14,2406.518369
-6.003253,15,2406.571207
-4.363899,13,2406.614023
-6.667041,14,2406.660275
-8.519916,15,2406.714891
-13.401447,16,2407.13326
-2.43916,14,2407.18045
-3.320563,15,2407.230072
-7.78925,14,2407.275892
-1.805792,12,2407.315652
-2.512627,15,2407.362709
-2.16643,13,2407.404464
-2.554152,16,2407.814129
-2.213846,16,2407.865887
-3.012021,16,2407.917439
-2.694966,15,2407.966007
-2.450416,16,2408.017745
-2.832887,13,2408.059637
-1.997203,15,2408.107022
-2.337483,14,2408.509111
-3.167892,15,2408.55803
-2.921272,15,2408.607293
-1.782971,14,2408.653353
-2.85962,15,2408.701161
-1.848602,13,2408.742355
-3.205271,14,2408.786612
-1.546612,13,2409.18311
-1.300651,12,2409.22501
-1.851144,15,2409.27323
-2.195169,14,2409.318507
-1.561163,13,2409.361674
-1.357271,12,2409.400698
-1.881159,12,2409.439909
-2.170691,12,2409.47992
-5.089473,17,2409.894109
-2.964385,14,2409.940016
-3.002806,14,2409.986202
-2.743992,13,2410.029734
-2.530082,15,2410.076361
-1.854249,15,2410.124491
-1.08741,10,2410.158288
-2.518937,14,2410.564062
-2.593958,13,2410.607143
-3.53992,16,2410.658417
-3.268437,14,2410.730368
-2.975764,12,2410.778813
-5.598438,13,2410.819314
-3.307926,13,2410.859224
-6.79431,14,2411.253779
-1.619565,13,2411.297042
-1.990438,14,2411.343021
-1.551697,12,2411.383015
-1.576318,14,2411.427902
-1.564566,15,2411.474583
-2.214091,14,2411.520401
-2.429571,13,2412.108759
-28.075798,11,2412.164072
-66.148031,17,2412.230706
-44.362241,14,2412.278656
-31.863756,12,2412.321587
-41.772956,14,2412.369553
-30.969623,13,2412.412811
-48.273872,15,2412.46097
-5.961355,13,2412.882556
-3.371135,13,2412.926583
-3.086145,12,2412.966983
-4.472554,14,2413.014822
-4.742569,14,2413.063658
-4.332728,14,2413.107809
-8.986448,17,2413.159514
-20.401852,13,2413.548867
-28.302787,12,2413.588911
-40.028234,13,2413.632392
-35.68541,13,2413.676476
-44.427605,14,2413.72201
-43.045436,14,2413.765936
-38.316983,13,2413.807493
-46.534777,15,2414.20442
-15.700214,11,2414.243687
-25.823793,15,2414.29212
-18.493953,15,2414.341264
-29.72656,17,2414.395947
-24.345089,14,2414.441386
-25.312209,15,2414.488001
-18.28489,13,2414.902871
-32.856318,13,2414.951205
-51.642138,16,2415.005362
-28.179779,12,2415.046744
-36.785407,13,2415.089989
-64.300278,17,2415.144375
-42.300594,14,2415.188802
-45.005811,15,2415.603786
-4.699645,13,2415.647871
-2.310067,13,2415.691576
-3.473951,15,2415.764034
-2.37355,13,2415.806323
-1.648957,14,2415.850717
-2.942521,14,2415.894309
-2.353938,11,2415.931357
-2.432943,14,2416.335158
-1.469307,15,2416.383003
-1.654063,15,2416.431181
-1.724399,14,2416.476204
-1.748285,12,2416.516327
-1.721075,15,2416.563756
-1.631631,12,2416.603588
-1.793976,15,2417.037561
-1.34779,12,2417.07768
-1.393217,14,2417.123727
-1.304031,16,2417.174664
-1.774575,15,2417.221755
-1.210508,15,2417.269047
-1.726501,15,2417.315748
-1.353336,16,2417.713444
-1.453261,14,2417.758823
-1.363379,12,2417.79987
-1.270529,13,2417.841443
-1.165409,14,2417.885435
-1.463766,15,2417.932195
-1.478862,16,2417.982285
-0.907164,15,2418.396302
-1.375875,12,2418.437166
-0.85902,16,2418.488107
-0.999079,13,2418.532142
-1.354728,14,2418.576124
-0.914144,13,2418.617711
-1.543083,15,2418.66509
-0.957012,14,2419.540922
-1.341819,13,2419.581826
-1.312853,16,2419.630814
-0.8803,14,2419.673079
-0.754911,13,2419.71334
-1.330538,13,2419.754087
-0.870743,15,2419.799394
-1.239354,14,2420.25432
-0.631836,10,2420.291285
-0.532955,14,2420.33794
-0.682744,13,2420.379005
-1.305374,15,2420.42441
-1.25936,13,2420.471985
-1.264312,17,2420.523225
-1.246876,15,2420.56793
-0.777624,15,2420.986206
-1.316543,16,2421.03677
-0.83458,15,2421.08273
-1.373534,16,2421.132441
-0.991716,16,2421.181229
-0.820572,15,2421.227418
-1.555429,15,2421.660097
-1.529244,14,2421.708288
-0.935358,11,2421.74924
-0.933093,11,2421.786781
-1.348857,17,2421.838438
-1.39652,14,2421.881693
-1.474881,14,2421.926089
-0.890086,14,2422.390733
-1.10585,15,2422.450913
-1.477026,16,2422.506082
-1.330363,15,2422.558386
-1.020569,15,2422.608445
-1.173801,13,2422.65472
-1.302014,13,2422.702183
-0.993445,14,2423.146359
-1.046833,13,2423.189171
-0.982018,18,2423.257941
-1.004268,12,2423.301683
-1.184077,13,2423.347293
-0.964997,16,2423.400623
-1.100829,12,2423.44093
-1.32423,13,2423.843187
-1.402466,11,2423.880296
-1.261107,13,2423.922635
-1.201809,15,2423.97144
-1.117107,14,2424.016773
-1.19185,14,2424.061328
-1.235438,13,2424.102651
-1.160581,14,2424.147233
-1.359995,13,2424.535988
-1.090473,15,2424.584558
-1.140458,15,2424.634773
-1.071664,14,2424.680216
-0.970765,16,2424.730236
-1.459397,12,2424.769934
-0.983162,14,2424.813664
-1.302983,14,2425.257753
-1.291026,15,2425.324164
-1.365384,13,2425.381922
-1.330467,16,2425.448133
-1.184935,13,2425.492921
-1.536715,15,2425.543344
-0.959402,16,2425.596284
-1.390818,13,2426.126108
-1.334557,17,2426.213084
-1.298889,16,2426.279384
-0.883506,16,2426.337189
-0.758585,12,2426.38266
-1.028109,13,2426.432534
-1.313359,15,2426.507508
-1.515125,11,2427.142554
-1.070476,12,2427.193363
-1.566726,14,2427.252177
-1.011683,14,2427.315068
-1.219306,13,2427.374047
-1.407771,15,2427.473179
-1.441342,13,2427.525615
-1.238178,14,2428.046112
-1.009281,12,2428.094524
-0.935379,12,2428.140221
-0.880068,12,2428.183141
-0.925546,15,2428.234263
-0.927741,14,2428.280002
-0.953173,12,2428.322504
-1.252681,12,2428.362748
-0.864287,15,2428.770449
-1.396309,14,2428.816531
-1.273609,14,2428.861743
-1.260802,13,2428.90474
-0.814717,14,2428.948876
-1.101749,13,2428.989728
-0.968914,15,2429.037618
-1.035138,15,2429.444248
-1.43697,13,2429.486748
-0.996576,12,2429.526677
-1.343842,14,2429.571492
-0.861319,15,2429.618012
-1.313646,12,2429.656758
-1.009335,15,2429.703635
-0.95449,13,2429.744872
-0.827702,13,2430.23973
-0.669215,14,2430.285555
-0.932442,16,2430.337721
-1.16793,14,2430.3822
-0.609348,14,2430.427224
-0.916238,14,2430.478539
-0.733545,15,2430.582363
-1.13952,13,2431.057996
-1.058499,12,2431.098556
-0.857087,14,2431.144192
-1.131944,15,2431.191136
-1.056722,12,2431.230894
-1.115538,14,2431.275997
-0.84553,17,2431.328375
-1.384291,15,2431.749812
-1.329905,12,2431.794206
-0.968242,14,2431.844433
-1.42983,12,2431.896075
-1.137054,13,2431.938308
-1.096161,15,2431.985933
-1.051269,16,2432.04611
-1.2914,14,2432.464036
-0.973893,11,2432.502666
-1.318623,14,2432.547969
-1.470215,15,2432.594074
-0.786297,12,2432.633266
-1.320372,12,2432.672831
-1.319318,14,2432.717159
-1.207964,13,2432.757697
-1.273734,16,2433.169646
-1.009378,15,2433.218425
-0.890635,13,2433.261514
-0.981364,14,2433.30694
-0.841322,15,2433.379033
-0.863268,14,2433.42241
-1.331146,15,2433.82199
-1.104158,14,2433.867505
-1.053417,11,2433.904853
-1.075807,16,2433.954445
-1.114852,15,2434.000371
-1.007724,14,2434.044756
-1.005783,13,2434.085662
-1.291977,14,2434.128918
-1.385021,14,2435.001599
-1.160226,15,2435.046329
-1.414801,13,2435.087062
-1.267472,14,2435.129228
-1.293087,16,2435.176721
-0.78602,15,2435.221428
-0.697987,15,2435.265966
-0.692423,14,2435.659614
-0.928191,12,2435.698338
-1.073306,13,2435.738045
-0.688451,16,2435.785182
-0.705565,14,2435.828133
-1.157044,15,2435.873991
-0.870866,14,2435.916197
-0.892219,13,2436.303618
-1.108667,16,2436.352518
-1.163071,15,2436.398881
-1.001079,13,2436.439779
-1.01059,15,2436.484947
-1.071824,15,2436.529497
-1.053168,15,2436.576494
-1.20195,15,2436.976356
-0.992481,12,2437.016851
-1.173971,14,2437.061308
-1.206202,12,2437.10075
-1.141405,13,2437.141566
-1.195993,13,2437.182326
-1.234906,14,2437.226061
-0.808887,12,2437.617177
-1.280752,14,2437.662379
-0.971778,14,2437.707685
-1.147044,15,2437.753872
-1.003562,14,2437.798195
-1.081721,15,2437.844484
-0.864316,13,2437.886327
-0.826636,14,2438.541636
-1.123408,15,2438.607543
-1.197594,16,2438.658761
-1.033494,11,2438.696455
-0.942315,12,2438.73612
-1.078439,12,2438.776045
-1.103913,15,2438.824452
-1.560099,17,2439.308118
-1.519068,14,2439.354708
-1.469954,14,2439.401961
-1.375477,14,2439.448697
-1.458107,14,2439.494345
-0.952127,13,2439.53807
-1.449375,15,2439.593098
-1.150988,16,2440.264848
-1.193078,18,2440.323983
-1.152751,14,2440.372838
-1.128461,14,2440.420173
-1.015726,13,2440.475472
-1.117176,13,2440.548878
-1.141828,15,2440.622173
-0.951097,11,2440.669781
-1.203999,14,2441.240811
-1.171859,14,2441.288928
-1.161377,14,2441.336938
-1.314281,16,2441.38958
-1.25136,15,2441.43912
-1.225349,14,2441.484713
-1.055153,15,2441.924631
-0.915009,12,2441.964343
-0.867802,17,2442.017468
-0.882204,15,2442.065715
-0.680631,14,2442.110389
-1.064623,12,2442.149347
-1.153094,14,2442.19346
-0.731414,14,2442.241615
-1.138368,17,2442.676398
-1.262306,16,2442.727635
-1.130183,14,2442.772475
-1.392067,13,2442.815405
-0.905588,13,2442.85653
-0.644962,14,2442.900882
-1.122121,16,2443.332472
-1.151248,15,2443.382122
-1.212465,17,2443.449544
-1.412978,16,2443.517022
-1.353257,14,2443.591266
-1.349256,13,2443.634175
-1.120843,14,2443.693615
-0.695937,14,2444.134437
-0.960093,13,2444.208134
-0.895573,14,2444.265442
-0.956107,15,2444.316205
-0.907794,14,2444.377645
-0.977286,13,2444.441377
-0.820239,13,2444.505131
-1.053748,13,2444.92858
-1.282518,11,2444.967161
-1.344184,15,2445.01515
-1.288241,15,2445.062962
-0.77421,14,2445.110254
-1.359542,15,2445.163554
-1.264868,15,2445.215973
-1.271874,14,2445.264082
-1.085988,13,2445.6602
-0.873038,15,2445.711567
-1.250233,15,2445.762524
-0.906176,16,2445.816671
-1.223763,13,2445.858384
-1.074698,15,2445.905292
-1.054469,15,2446.300417
-1.187255,14,2446.347121
-1.184918,12,2446.391907
-0.933533,15,2446.443189
-0.888879,12,2446.482927
-1.117651,14,2446.527161
-1.097522,14,2446.572683
-1.004,14,2446.618323
-1.359366,14,2447.033475
-1.251796,16,2447.084418
-0.865901,16,2447.134737
-1.420429,15,2447.181044
-1.351885,15,2447.228259
-1.370993,14,2447.27225
-0.877665,13,2447.31405
-1.376267,13,2447.721696
-1.20372,12,2447.763334
-0.988224,14,2447.808954
-1.184749,12,2447.847426
-1.223551,11,2447.88336
-1.193432,16,2447.959437
-1.278993,15,2448.01674
-1.113513,15,2448.561708
-1.054639,15,2448.656885
-1.256827,15,2448.716723
-1.13709,12,2448.766372
-1.243907,15,2448.821595
-1.05617,15,2448.884955
-1.135784,13,2448.934851
-1.200897,11,2449.383151
-1.088289,17,2449.438311
-1.053999,14,2449.48678
-1.188786,15,2449.533821
-1.148659,13,2449.576418
-1.074539,15,2449.647471
-1.121836,13,2449.70981
-1.173537,13,2450.920394
-1.11889,15,2450.991687
-1.02683,15,2451.060466
-1.036333,15,2451.127778
-1.002432,14,2451.201379
-1.103215,15,2451.258663
-0.88007,14,2451.324982
-1.285501,11,2451.904423
-1.561723,16,2451.958129
-1.251158,13,2452.00323
-1.114311,13,2452.049791
-1.495853,16,2452.165383
-1.618982,13,2452.285758
-1.387524,15,2452.364486
-0.993258,12,2452.799551
-1.542092,14,2452.861645
-1.006061,12,2452.944677
-1.164641,12,2453.051723
-0.883301,14,2453.164093
-1.055462,13,2453.267186
-1.38156,12,2453.364906
-1.260198,13,2453.463369
-1.17456,14,2453.925818
-1.083167,13,2453.976591
-1.16471,12,2454.022134
-1.084523,14,2454.073491
-1.265083,14,2454.124345
-1.215994,16,2454.182711
-0.929203,14,2454.232152
-0.875267,14,2454.684543
-1.096586,13,2454.727975
-1.235825,13,2454.770289
-1.228477,13,2454.813376
-0.982055,13,2454.861103
-1.072977,15,2454.97455
-0.986907,14,2455.098941
-1.210633,15,2455.22255
-0.793032,16,2455.866034
-1.109742,13,2455.946734
-0.837041,16,2456.023923
-0.786662,13,2456.070262
-1.177773,16,2456.123077
-0.871062,14,2456.173309
-1.191636,14,2456.219887
-0.935158,15,2456.639579
-0.897286,17,2456.694198
-1.178323,13,2456.738194
-1.233679,15,2456.786849
-1.15717,14,2456.831254
-0.834526,15,2456.883933
-1.27138,12,2457.305686
-0.905687,14,2457.352705
-0.934739,12,2457.394438
-1.066867,18,2457.451044
-1.242807,13,2457.493705
-0.968167,13,2457.536106
-0.91467,14,2457.581048
-1.138772,16,2458.026599
-1.152854,14,2458.072807
-1.155781,12,2458.119038
-1.011151,13,2458.166448
-1.094359,13,2458.20919
-1.125574,15,2458.255629
-1.233824,12,2458.295177
-1.13429,13,2458.336035
-0.948504,15,2458.739456
-0.864761,16,2458.789801
-0.898087,14,2458.835328
-0.819281,15,2458.881966
-0.960623,14,2458.952043
-1.181157,14,2459.0049
-1.170924,15,2459.050174
-1.379341,14,2459.458059
-1.264554,12,2459.499325
-1.02502,13,2459.542544
-1.083678,11,2459.580575
-0.885309,13,2459.623143
-1.089551,15,2459.672138
-1.133651,13,2459.714004
-1.161495,14,2460.255996
-1.172378,12,2460.327943
-0.821884,15,2460.427228
-1.252556,15,2460.510519
-0.924508,18,2460.650156
-1.111917,13,2460.746175
-0.827154,14,2460.835109
-0.981177,15,2461.606171
-1.0623,11,2461.661822
-0.987163,14,2461.728323
-0.914387,17,2461.807356
-0.870451,12,2461.848117
-0.913633,14,2461.893716
-0.94339,13,2461.937016
-0.92513,15,2461.9856
-1.227154,13,2462.42079
-1.277559,14,2462.465786
-1.286389,12,2462.506216
-1.347036,11,2462.5433
-1.271522,15,2462.591796
-1.239828,16,2462.64192
-1.182025,15,2462.689674
-1.320643,16,2463.163414
-0.707128,13,2463.219209
-1.183638,10,2463.25784
-1.187514,12,2463.300852
-1.296407,16,2463.353466
-0.846182,15,2463.400205
-1.292241,13,2463.444862
-0.877338,13,2463.852469
-0.939592,12,2463.893955
-1.189663,15,2463.943116
-1.135291,13,2463.986449
-0.988117,13,2464.029416
-1.301009,14,2464.075088
-1.340577,16,2464.147578
-0.891048,16,2464.619195
-1.16671,14,2464.670164
-0.812412,13,2464.740467
-1.000688,12,2464.785185
-0.827319,15,2464.838993
-1.204484,14,2464.888232
-1.086243,13,2464.936908
-0.745693,14,2464.988444
-1.209204,12,2465.416118
-1.152195,14,2465.464911
-1.237029,16,2465.534943
-1.279736,14,2465.620599
-0.876813,13,2465.680524
-1.242764,14,2465.729856
-0.853708,13,2465.774836
-0.746917,14,2466.234123
-1.058435,16,2466.287413
-1.007234,12,2466.329157
-1.137229,13,2466.3746
-1.172111,12,2466.416838
-1.327476,17,2466.471373
-0.789184,16,2466.521913
-0.952956,12,2466.986927
-1.199243,14,2467.039911
-1.146949,15,2467.159594
-1.094515,17,2467.225452
-1.108153,13,2467.269104
-1.002121,15,2467.317606
-1.201058,13,2467.360545
-1.365818,14,2468.285426
-0.904882,14,2468.346561
