# {"t_start": 1562337504.3670712, "env_id": "EVCharging-v2"} 
r,l,t
-0.95551,13,2766.604601
-0.889909,13,2766.661918
-1.095159,16,2766.728076
-0.965054,15,2766.803184
-1.257311,14,2766.903224
-1.300708,13,2766.972255
-1.345198,15,2767.063515
-1.117048,14,2767.632064
-1.189019,14,2767.708323
-1.143133,14,2767.769322
-0.978056,13,2767.837653
-1.077814,14,2767.903926
-0.983763,13,2767.95687
-1.244478,16,2768.015808
-0.831645,13,2768.468827
-1.157213,11,2768.514112
-1.089426,16,2768.572763
-0.884856,17,2768.639248
-0.903052,15,2768.689068
-0.95404,14,2768.737034
-1.066304,13,2768.781502
-0.608563,13,2769.201152
-0.772634,14,2769.250834
-1.225569,13,2769.294736
-0.881129,16,2769.357062
-1.073371,16,2769.40842
-0.84781,15,2769.456353
-1.230311,13,2769.499469
-0.86738,11,2769.53679
-0.979356,14,2769.998724
-0.834091,15,2770.058257
-0.992118,13,2770.107203
-0.99243,14,2770.154949
-1.010403,12,2770.207231
-0.974584,14,2770.268928
-1.022562,15,2770.332211
-1.015056,14,2771.138981
-1.09122,13,2771.195611
-0.95485,14,2771.251898
-0.973858,13,2771.304529
-1.029679,15,2771.385692
-1.122907,14,2771.470811
-1.065276,13,2771.526268
-0.806485,14,2772.879902
-1.158762,15,2772.936198
-0.842704,14,2772.986787
-0.687235,13,2773.036965
-1.139812,12,2773.084615
-1.225523,13,2773.137182
-0.723404,14,2773.191589
-1.153063,12,2773.333894
-0.974061,14,2774.074489
-1.001895,15,2774.157513
-0.934063,12,2774.224289
-1.053427,14,2774.302985
-1.100805,15,2774.381575
-1.021158,13,2774.439645
-1.178552,15,2774.49667
-0.989272,15,2774.979498
-0.937065,16,2775.039908
-0.861983,13,2775.090567
-0.914688,14,2775.150656
-0.870162,12,2775.216554
-1.009814,15,2775.29651
-0.920371,16,2775.375509
-0.875015,15,2775.962945
-0.858374,14,2776.034685
-1.076649,15,2776.114526
-0.884416,15,2776.185516
-1.022916,16,2776.248823
-0.949553,15,2776.303513
-1.214892,16,2777.102018
-1.208105,13,2777.15658
-0.977018,17,2777.224828
-1.032691,16,2777.287838
-1.138527,16,2777.349397
-1.131524,14,2777.403904
-1.085321,13,2777.456075
-1.02785,17,2778.082088
-1.057176,14,2778.138991
-1.069667,14,2778.199347
-0.93729,14,2778.273634
-0.960698,11,2778.340655
-1.102719,15,2778.423735
-1.04676,13,2778.492693
-0.939029,15,2779.074968
-1.063392,13,2779.134485
-1.027047,14,2779.194532
-0.762666,13,2779.24932
-0.951872,13,2779.30827
-0.721101,15,2779.363248
-0.920107,12,2779.409825
-1.021064,15,2780.070649
-1.258876,13,2780.129094
-0.945862,14,2780.181392
-1.159706,16,2780.237072
-1.024882,14,2780.285903
-1.099544,13,2780.330654
-1.122148,13,2780.378292
-0.992743,14,2780.426382
-1.2244,11,2780.852296
-1.271755,14,2780.899712
-0.910692,15,2780.949923
-1.070286,11,2780.987065
-1.182093,12,2781.032537
-1.248861,14,2781.078298
-1.271872,14,2781.1243
-1.355682,14,2781.520617
-0.841788,17,2781.573221
-1.357559,12,2781.613403
-0.870924,15,2781.662546
-1.187856,14,2781.707942
-1.284078,14,2781.751807
-1.182168,13,2781.792897
-1.103382,12,2782.186392
-1.034245,14,2782.232313
-1.077667,18,2782.288116
-0.93121,12,2782.32822
-1.02331,12,2782.366568
-1.170269,17,2782.417862
-0.892067,16,2782.466553
-1.014097,15,2782.874681
-1.070589,16,2782.925619
-0.983231,15,2782.973211
-1.174624,13,2783.016242
-1.081381,14,2783.060973
-1.026623,14,2783.104986
-1.017221,16,2783.154386
-1.012323,17,2783.5536
-1.162637,12,2783.593469
-1.042686,16,2783.645658
-1.039997,13,2783.688734
-1.112655,16,2783.739497
-1.155329,13,2783.781018
-1.004354,14,2783.825777
-0.972755,15,2784.240827
-0.939273,16,2784.29621
-0.82478,16,2784.348077
-1.065892,17,2784.401785
-0.901612,16,2784.451829
-1.079063,14,2784.495889
-1.267371,13,2784.920351
-0.902389,13,2784.964163
-1.17713,14,2785.011078
-0.994999,14,2785.056048
-1.078714,15,2785.103755
-1.279428,14,2785.148897
-0.870213,14,2785.194333
-1.085426,15,2785.241603
-0.905074,14,2785.642168
-0.918256,15,2785.692562
-0.9724,13,2785.735763
-0.949695,13,2785.78047
-0.928171,14,2785.826621
-1.013361,16,2785.875776
-0.771269,12,2785.914814
-1.001647,12,2786.467222
-1.212961,15,2786.540655
-0.976502,13,2786.588841
-1.209653,14,2786.637427
-0.844297,14,2786.687442
-1.063298,15,2786.742436
-0.81375,15,2786.801054
-0.869571,16,2787.288768
-1.265554,15,2787.3739
-1.190815,14,2787.436882
-1.2451,15,2787.493817
-0.895495,15,2787.557913
-1.217997,15,2787.618034
-1.313596,14,2787.683277
-0.957889,14,2788.201893
-0.976366,13,2788.253573
-1.12203,14,2788.3081
-1.08951,16,2788.374083
-1.02466,15,2788.427787
-0.972178,15,2788.513117
-1.02166,11,2788.559734
-0.970538,16,2789.150559
-0.90299,17,2789.214329
-1.155611,14,2789.273891
-0.978653,13,2789.353525
-0.915816,15,2789.413461
-1.203837,15,2789.474313
-1.095557,14,2790.55453
-0.971527,13,2790.601679
-1.089771,14,2790.646821
-1.050711,13,2790.690016
-0.886906,14,2790.735694
-1.216062,14,2790.779958
-1.014571,14,2790.823864
-1.042008,12,2790.862527
-0.955102,11,2791.256767
-1.119783,14,2791.30226
-0.913185,14,2791.347414
-1.023149,14,2791.392584
-0.993225,13,2791.435995
-1.064965,15,2791.482021
-0.886327,17,2791.534081
-1.221007,13,2791.947388
-0.710867,13,2791.993433
-1.031578,13,2792.041027
-0.815962,14,2792.101848
-1.011871,15,2792.175166
-1.198207,13,2792.225842
-0.695202,12,2792.27079
-1.01141,15,2792.736935
-1.055384,15,2792.799069
-0.807635,13,2792.847546
-1.061811,14,2792.894975
-0.931669,16,2792.949788
-1.017801,15,2793.001683
-0.893987,14,2793.047756
-1.077785,17,2793.482272
-1.044119,14,2793.529098
-1.083815,15,2793.578817
-0.947204,16,2793.635016
-1.074332,11,2793.673781
-0.930537,12,2793.71415
-1.005037,12,2793.754288
-0.926238,14,2793.799359
-1.012525,12,2794.262002
-1.0691,15,2794.320802
-0.88913,15,2794.375908
-0.862956,15,2794.43043
-0.891015,14,2794.480648
-0.988143,17,2794.540183
-1.04456,11,2794.577489
-0.799846,13,2795.08692
-0.982408,15,2795.140842
-1.123026,15,2795.198422
-0.908297,16,2795.275614
-1.194564,14,2795.333241
-0.818549,15,2795.385762
-0.770127,16,2795.917642
-1.319726,11,2795.978683
-1.138688,13,2796.035095
-1.225459,14,2796.101829
-1.172845,12,2796.156589
-1.065758,15,2796.235937
-1.117237,13,2796.31782
-0.925739,15,2796.413623
-0.927874,13,2796.921194
-1.017096,17,2796.981914
-0.960232,12,2797.029533
-0.980229,15,2797.086398
-1.041776,15,2797.142751
-1.063856,12,2797.188765
-0.984004,16,2797.246289
-1.043385,14,2797.678797
-0.983089,12,2797.725811
-0.99786,15,2797.792624
-1.036578,14,2797.863797
-1.007375,14,2797.914051
-1.018208,15,2797.964615
-1.048076,16,2798.017387
-1.115,15,2798.514408
-0.650829,14,2798.568396
-0.777699,16,2798.629217
-1.145454,16,2798.690125
-0.843846,16,2798.751104
-0.764328,15,2798.804378
-0.770693,13,2798.848987
-1.034632,11,2799.303352
-1.086209,14,2799.352741
-1.10009,12,2799.413679
-0.977355,13,2799.476334
-1.038542,14,2799.523961
-1.171732,14,2799.570721
-1.167711,12,2799.613277
-1.011924,12,2800.076192
-1.11443,13,2800.136665
-0.973602,15,2800.198605
-0.957017,12,2800.250557
-1.007916,14,2800.299695
-0.959059,12,2800.341637
-0.903729,15,2800.389502
-0.717483,14,2800.438514
-1.161842,14,2800.913281
-0.937521,13,2800.95773
-1.152962,13,2801.002815
-0.86034,15,2801.051545
-1.107489,11,2801.093591
-0.771507,14,2801.139621
-0.81238,14,2801.184983
-1.033248,15,2801.599082
-1.054414,14,2801.646615
-1.161042,13,2801.696803
-1.109551,14,2801.77592
-1.086604,15,2801.852473
-1.075461,13,2801.917452
-1.110846,13,2801.987415
-1.090583,14,2802.476702
-1.001453,14,2802.525785
-1.130334,14,2802.574022
-0.957414,13,2802.623317
-0.902159,13,2802.672741
-0.913294,15,2802.725731
-0.839087,11,2802.770612
-0.808058,15,2802.828171
-0.940196,15,2803.271362
-0.949788,15,2803.323563
-1.011312,15,2803.372091
-0.964499,13,2803.414906
-1.101382,15,2803.463069
-0.816831,15,2803.511207
-1.044152,15,2803.557233
-1.219274,13,2803.992661
-1.334549,17,2804.072968
-0.859999,11,2804.111742
-1.299209,14,2804.158001
-0.844725,16,2804.208678
-0.872391,14,2804.254706
-0.944619,12,2804.295631
-0.827193,16,2804.768694
-0.894716,13,2804.826187
-0.981248,13,2804.883032
-1.100166,16,2804.940933
-1.415052,15,2805.041351
-0.896482,15,2805.130124
-1.208722,16,2805.766997
-1.245772,15,2805.860033
-0.955251,14,2805.944742
-1.039099,16,2806.030116
-0.965364,16,2806.104769
-0.922902,16,2806.175655
-0.975887,12,2806.226892
-0.835549,16,2807.445587
-0.851412,16,2807.501436
-1.033748,13,2807.551768
-1.040364,13,2807.601659
-1.183776,14,2807.662064
-0.893844,15,2807.732165
-0.890585,14,2807.788609
-0.916678,13,2808.353473
-0.975221,12,2808.403503
-1.011035,15,2808.46136
-1.031991,13,2808.522142
-1.094328,11,2808.568823
-1.003857,13,2808.618543
-1.086378,12,2808.679054
-0.932926,16,2808.785511
-0.945264,13,2809.387052
-1.020816,15,2809.453029
-0.91746,14,2809.507758
-1.047044,14,2809.566215
-0.851407,13,2809.622812
-1.053319,13,2809.675568
-0.92705,15,2809.735053
-1.030706,13,2810.517769
-1.04049,14,2810.580647
-0.920546,13,2810.64935
-0.85707,13,2810.734658
-1.153187,13,2810.7991
-0.981318,15,2810.865006
-0.946844,15,2810.929595
-1.216543,16,2811.557844
-1.015221,16,2811.618817
-1.004391,16,2811.679057
-1.241129,16,2811.743757
-1.2226,15,2811.810258
-1.175194,14,2811.868701
-0.924955,15,2811.929262
-1.051455,12,2812.428147
-1.138086,14,2812.495936
-1.213916,14,2812.554871
-1.128095,15,2812.614836
-1.057763,16,2812.685392
-0.6995,15,2812.753451
-0.853035,15,2812.818105
-1.096676,12,2813.294698
-1.055155,14,2813.37174
-0.965296,14,2813.427039
-1.115303,12,2813.47375
-1.040239,14,2813.525041
-1.05179,15,2813.579866
-1.117139,15,2813.642206
-1.153024,15,2814.470793
-1.35822,15,2814.537895
-1.1135,12,2814.602152
-1.054142,15,2814.702371
-1.068769,14,2814.788095
-1.096488,14,2814.854953
-1.201663,15,2814.918546
-1.079694,14,2815.548387
-0.802128,13,2815.617422
-0.791587,14,2815.696198
-0.784746,14,2815.764591
-0.9839,14,2815.838482
-0.949222,14,2815.926869
-0.882887,15,2816.024268
-0.934544,14,2816.525332
-0.830843,13,2816.574105
-0.829127,15,2816.629128
-1.023886,14,2816.682935
-1.249494,14,2816.733203
-0.959749,15,2816.784664
-1.03281,15,2816.839984
-1.014339,16,2817.358714
-1.000656,13,2817.407397
-0.890361,16,2817.464478
-0.875589,14,2817.513673
-0.929707,16,2817.568594
-1.068035,14,2817.616727
-0.885983,13,2817.662045
-1.024578,12,2818.121495
-0.910606,14,2818.172349
-0.949736,12,2818.216647
-0.819286,14,2818.2827
-1.107315,15,2818.333537
-0.648462,15,2818.384601
-0.930438,14,2818.432093
-0.76635,11,2818.853969
-1.005384,13,2818.900355
-1.133995,15,2818.953221
-1.143005,14,2819.000609
-0.922609,12,2819.041912
-1.112449,13,2819.086053
-0.973435,14,2819.133239
-1.005549,15,2819.183031
-0.938974,16,2819.627387
-1.019026,12,2819.672111
-1.106002,12,2819.715144
-1.028229,12,2819.757738
-0.991647,14,2819.804718
-1.048643,14,2819.85129
-0.864804,11,2819.89027
-1.022763,14,2820.314173
-1.106986,15,2820.365355
-1.117215,16,2820.417941
-0.91522,14,2820.464976
-1.101617,12,2820.507146
-1.014179,12,2820.548395
-1.106436,12,2820.588498
-0.63317,13,2820.631512
-0.735251,11,2821.039997
-1.208495,16,2821.094136
-0.757432,15,2821.145504
-1.173268,12,2821.186719
-0.995772,13,2821.231434
-1.145511,12,2821.274571
-0.822236,15,2821.323591
-0.832317,13,2821.794476
-0.93839,13,2821.842662
-0.87719,15,2821.926428
-0.886847,12,2821.993599
-0.717555,11,2822.051063
-1.024639,15,2822.115814
-0.882937,13,2822.176069
-0.820551,13,2822.237369
-0.98407,12,2823.235231
-1.164168,13,2823.360094
-1.027556,15,2823.495907
-0.956491,12,2823.583168
-0.860401,15,2823.653334
-1.077023,13,2823.708881
-1.029404,16,2823.774723
-0.950775,12,2824.421584
-0.980009,16,2824.505026
-1.098392,15,2824.606507
-1.011805,13,2824.668238
-1.043228,16,2824.737124
-1.124335,14,2824.80437
-1.098121,13,2824.858973
-0.790913,16,2825.370476
-1.121899,14,2825.42621
-0.974992,17,2825.490567
-1.217941,15,2825.548814
-1.117363,14,2825.612136
-0.990812,14,2825.672995
-1.212963,15,2825.731318
-0.800625,12,2826.973902
-0.826396,13,2827.029718
-0.896094,14,2827.085892
-0.904359,13,2827.142516
-0.944906,15,2827.210757
-0.871918,15,2827.269863
-0.993219,15,2827.337995
-0.929145,14,2827.816474
-0.972802,10,2827.870666
-0.761367,14,2827.931511
-1.108664,14,2827.984918
-0.948682,14,2828.041834
-0.900443,15,2828.098937
-1.01695,13,2828.148999
-1.335212,16,2828.667301
-1.137857,14,2828.720976
-0.827429,12,2828.768111
-0.913966,13,2828.817665
-0.820287,14,2828.868567
-0.968422,16,2828.926121
-0.947415,12,2828.971457
-0.886936,14,2829.025343
-0.967556,15,2829.492796
-1.038804,13,2829.54206
-1.208954,14,2829.594693
-0.87062,14,2829.64665
-1.264039,14,2829.698764
-1.322128,12,2829.742448
-0.737151,12,2829.786782
-1.050186,12,2830.288355
-0.824038,12,2830.340746
-1.135254,15,2830.397927
-1.010836,15,2830.453629
-1.072689,14,2830.506356
-0.915943,12,2830.552056
-0.988986,15,2830.607912
-1.048522,14,2830.661421
-0.869282,14,2831.176136
-1.00388,11,2831.220834
-1.063034,14,2831.275599
-0.955325,16,2831.343258
-0.920173,15,2831.425535
-0.95604,16,2831.485883
-0.980053,14,2831.539645
-1.429463,16,2832.042149
-1.257073,13,2832.09538
-0.894268,12,2832.148928
-0.977113,17,2832.2264
-0.985673,12,2832.279904
-1.049504,14,2832.340591
-1.080083,18,2832.961312
-0.839045,15,2833.049372
-0.705734,13,2833.109793
-0.847278,12,2833.163541
-0.849989,15,2833.221625
-1.248509,15,2833.273739
-1.328429,13,2833.320748
-0.735902,12,2833.376229
-0.873604,15,2834.544913
-0.856863,15,2834.616542
-0.762782,10,2834.673425
-0.933434,12,2834.745723
-0.856338,12,2834.829647
-0.997347,15,2834.908834
-0.802049,14,2834.97084
-1.045514,14,2835.507724
-1.051125,14,2835.563327
-1.102884,15,2835.618336
-0.834788,13,2835.667264
-1.042347,14,2835.732158
-0.963666,14,2835.785653
-1.096937,14,2835.836493
-0.815253,14,2836.366478
-0.950112,16,2836.488039
-0.908059,14,2836.60754
-0.881637,14,2836.661142
-0.967891,14,2836.710454
-0.891868,17,2836.769929
-0.808256,14,2836.824312
-1.03488,16,2837.414331
-1.094216,15,2837.527734
-1.018614,12,2837.576179
-1.056293,14,2837.627768
-1.02487,14,2837.679365
-1.005631,13,2837.725345
-1.100018,13,2837.771057
-0.977376,13,2838.201572
-1.03798,15,2838.253775
-1.08312,12,2838.296536
-1.071534,14,2838.346267
-1.069151,15,2838.398073
-1.124004,16,2838.452025
-1.067698,15,2838.502038
-0.853211,14,2838.964502
-1.132311,15,2839.019142
-0.878598,13,2839.065732
-0.731912,15,2839.117771
-0.790989,14,2839.166948
-1.073484,14,2839.216008
-1.106975,11,2839.255401
-0.699581,14,2839.302638
-0.988446,13,2839.764474
-1.073588,13,2839.813353
-0.997671,13,2839.861206
-1.016676,12,2839.904763
-0.944978,13,2839.962122
-0.995177,15,2840.044359
-1.013055,15,2840.108044
-0.983362,15,2840.885277
-0.914419,13,2840.971658
-1.008047,16,2841.054767
-1.108077,16,2841.12118
-1.047044,15,2841.175319
-1.017879,15,2841.228548
-0.957718,15,2841.279934
-0.765786,12,2841.74553
-0.907408,15,2841.804816
-0.766307,15,2841.857355
-0.574791,17,2841.92352
-0.700344,15,2841.976976
-0.791476,13,2842.023564
-0.863691,13,2842.068211
-0.879735,13,2842.538366
-0.697349,13,2842.61589
-0.640025,16,2842.666872
-0.819083,15,2842.720315
-0.78308,14,2842.766946
-0.70295,12,2842.80865
-0.920116,12,2842.848691
-0.931842,14,2843.268691
-1.168419,14,2843.318381
-1.176408,15,2843.371254
-1.313401,14,2843.41791
-1.346127,14,2843.464112
-1.274998,12,2843.505763
-1.286864,14,2843.552053
-1.007166,16,2843.979049
-1.142032,16,2844.033371
-0.995525,13,2844.07795
-0.840766,15,2844.127788
-0.983863,13,2844.171548
-1.124035,13,2844.215725
-0.778882,13,2844.259443
-1.056811,16,2845.23858
-0.833959,12,2845.29593
-1.338176,14,2845.340461
-1.259328,11,2845.376622
-0.966212,13,2845.418664
-1.212841,12,2845.457416
-1.318052,16,2845.507703
-1.334259,16,2845.55709
-1.104859,14,2846.14844
-1.247184,15,2846.224768
-0.993978,13,2846.296025
-1.094453,15,2846.356137
-1.013834,13,2846.422199
-1.017918,14,2846.470803
-0.848641,14,2846.51718
-1.164227,14,2846.944502
-0.929765,14,2846.993446
-0.934262,15,2847.045737
-1.014884,14,2847.095944
-1.122945,12,2847.139751
-1.028791,15,2847.19094
-1.086134,14,2847.239723
-1.314023,16,2847.823312
-1.107556,14,2847.873165
-1.079888,13,2847.920376
-1.176473,14,2847.968042
-1.138381,16,2848.022916
-1.021609,14,2848.072507
-1.143904,14,2848.120996
-1.085417,12,2848.556201
-1.016493,14,2848.605238
-1.069196,12,2848.647423
-1.029214,15,2848.697414
-1.022926,14,2848.744387
-1.141862,15,2848.79455
-0.94595,14,2848.840395
-0.915389,15,2849.262715
-0.792364,14,2849.309744
-0.806904,14,2849.355811
-0.902875,14,2849.402915
-1.040772,16,2849.455033
-1.020443,15,2849.503179
-0.939769,14,2849.547862
-0.970301,13,2849.965658
-1.27717,10,2850.000982
-1.268425,15,2850.05014
-0.828455,13,2850.094172
-1.276468,15,2850.143299
-0.878896,14,2850.189991
-1.138403,17,2850.243076
-0.929805,13,2850.653512
-1.27947,15,2850.704636
-1.02656,14,2850.752342
-1.296753,16,2850.805168
-1.0028,16,2850.857166
-0.938394,14,2850.903768
-1.142896,11,2850.941584
-1.162618,14,2851.366741
-1.189289,16,2851.419359
-1.140826,13,2851.462585
-1.07276,15,2851.51205
-1.179197,14,2851.558465
-1.075922,14,2851.605431
-1.092413,14,2851.651942
-1.323833,14,2852.090074
-1.002644,15,2852.141789
-0.975376,15,2852.192554
-1.227089,17,2852.24956
-1.177412,11,2852.288576
-0.869264,16,2852.340053
-1.228319,17,2852.392215
-1.081369,15,2852.80587
-0.82125,12,2852.847223
-0.864182,13,2852.890717
-0.911264,15,2852.940451
-0.964936,14,2852.986808
-1.007206,18,2853.045362
-0.941617,14,2853.091539
-0.871704,15,2853.534439
-0.856946,14,2853.583591
-0.854162,14,2853.630654
-0.795353,14,2853.678667
-0.858077,14,2853.725968
-0.823773,13,2853.771599
-0.899843,11,2853.812351
-0.985891,11,2854.22563
-0.770992,13,2854.271641
-1.083594,15,2854.320712
-1.102991,15,2854.371358
-0.895572,14,2854.419331
-1.074967,15,2854.469533
-1.07776,14,2854.515846
-1.117896,14,2854.937716
-1.014696,12,2854.979529
-0.973562,16,2855.032124
-1.057855,12,2855.074199
-0.884556,15,2855.123538
-1.086916,13,2855.166515
-0.955697,13,2855.210189
-0.984837,14,2855.256767
-0.838787,17,2855.713653
-0.856014,13,2855.759688
-0.725989,13,2855.807274
-1.017744,15,2855.859881
-0.799123,14,2855.911721
-0.804137,14,2855.959978
-0.757021,15,2856.021071
-0.944034,15,2856.466536
-1.029253,12,2856.509112
-0.945341,14,2856.560512
-1.020644,14,2856.610224
-1.121187,14,2856.65929
-0.881047,15,2856.70941
-1.011407,13,2856.755617
-1.029858,15,2857.239767
-0.762077,11,2857.284197
-0.821624,15,2857.335649
-0.835933,13,2857.382307
-0.841384,15,2857.434523
-0.970717,14,2857.483238
-1.14583,16,2857.538488
-1.17495,14,2857.972926
-1.210169,18,2858.037053
-1.166235,15,2858.088545
-1.154867,15,2858.13881
-1.162992,12,2858.203948
-1.28444,15,2858.256271
-1.168902,15,2858.307621
-0.970816,14,2858.754411
-0.955968,15,2858.808872
-0.985218,16,2858.868641
-1.041231,17,2858.926369
-0.916924,14,2858.975092
-0.895361,13,2859.021333
-0.956996,14,2859.067383
-0.911484,14,2859.502667
-0.889934,13,2859.548237
-0.87666,13,2859.594134
-1.086832,14,2859.642691
-0.909091,15,2859.692876
-1.046772,13,2859.737251
-1.042437,15,2859.786792
-0.964182,15,2860.779731
-0.954808,14,2860.826025
-0.895931,15,2860.872648
-0.928132,12,2860.911151
-0.788722,17,2860.966084
-1.019779,13,2861.010184
-0.948104,12,2861.050576
-1.172219,13,2861.498028
-1.043876,15,2861.549921
-1.040372,14,2861.599676
-1.048432,14,2861.647015
-1.008258,12,2861.688207
-1.029877,14,2861.735107
-0.979638,12,2861.776541
-0.946965,13,2862.181421
-0.892071,15,2862.232117
-0.986007,13,2862.291047
-0.936489,14,2862.370742
-1.067842,13,2862.443835
-1.068035,15,2862.537036
-1.039609,15,2862.605226
-0.931202,13,2862.667518
-0.865276,14,2863.188524
-0.915661,13,2863.242441
-1.050086,15,2863.352857
-1.011237,13,2863.452162
-1.046598,15,2863.554957
-0.886767,13,2863.64561
-1.055138,14,2863.74818
-0.935404,16,2864.384054
-1.418059,15,2864.477911
-1.324604,15,2864.543024
-1.01001,12,2864.587433
-1.2572,15,2864.640564
-1.217248,14,2864.695316
-1.121436,13,2864.742957
-1.150826,13,2865.179361
-1.027845,13,2865.228703
-1.249659,14,2865.280014
-1.011712,14,2865.329542
-1.01698,15,2865.379709
-0.825973,14,2865.431387
-1.060001,11,2865.472065
-1.005838,13,2865.912119
-0.888034,13,2865.96199
-1.127678,15,2866.01417
-1.025728,14,2866.062718
-1.105363,14,2866.110433
-0.985833,14,2866.158979
-1.094002,16,2866.21788
-0.859196,12,2866.653721
-0.830881,13,2866.70023
-0.938593,16,2866.753403
-0.761344,15,2866.803127
-0.896122,15,2866.852024
-0.808326,13,2866.895204
-1.012854,13,2866.938024
-0.957119,14,2867.353514
-0.932333,12,2867.394458
-0.907521,13,2867.438378
-0.958854,11,2867.477713
-0.746138,15,2867.527018
-0.803108,13,2867.570638
-0.876554,15,2867.618286
-0.951042,15,2867.665727
-1.149436,16,2868.080569
-1.110731,14,2868.129499
-1.148276,13,2868.174456
-0.86503,15,2868.223939
-0.863694,16,2868.275811
-0.811513,13,2868.321175
-0.664319,14,2868.367049
-0.999104,15,2868.798085
-0.894707,13,2868.844471
-0.837887,14,2868.891995
-0.749804,16,2868.944989
-0.874367,15,2868.995115
-0.979408,16,2869.045794
-0.902269,11,2869.082169
-0.76814,12,2869.48893
-0.948004,15,2869.538301
-0.857846,14,2869.584238
-1.368265,13,2869.629596
-1.164304,14,2869.675992
-0.747304,13,2869.717958
-1.188909,14,2869.763099
-1.256606,11,2870.173874
-1.071158,14,2870.222784
-1.133087,13,2870.26817
-0.797573,15,2870.318546
-1.204608,15,2870.367769
-1.205744,12,2870.409303
-0.853754,13,2870.452965
-0.91773,14,2870.499577
-0.953925,13,2870.914263
-0.879121,14,2870.965484
-0.989788,14,2871.012488
-0.981948,12,2871.054444
-1.048708,16,2871.107416
-0.972383,12,2871.148315
-1.084337,16,2871.199421
-0.999502,14,2871.633887
-1.010051,16,2871.686162
-0.831155,17,2871.741478
-0.743673,15,2871.791605
-0.753689,16,2871.856305
-0.790162,12,2871.896689
-0.852934,14,2871.944417
-0.815581,12,2872.366767
-0.918796,13,2872.412685
-1.168042,14,2872.459491
-0.86055,14,2872.507445
-0.917064,14,2872.553878
-0.788423,14,2872.601672
-0.862722,13,2872.64561
-0.94717,13,2873.064198
-0.978592,14,2873.112391
-1.113385,13,2873.156665
-0.987215,16,2873.208478
-0.925742,13,2873.252698
-0.942217,15,2873.302124
-0.867511,14,2873.34831
-1.03682,14,2873.777748
-1.071332,12,2873.820845
-0.946297,15,2873.870738
-1.102456,13,2873.91562
-1.084493,15,2873.96676
-0.968299,12,2874.008218
-1.116637,14,2874.053674
-1.016107,14,2874.09804
-1.007707,16,2874.508792
-0.964733,14,2874.555401
-1.000584,12,2874.596115
-0.937899,13,2874.640516
-1.086693,13,2874.684067
-1.081034,15,2874.732951
-1.030426,16,2874.783256
-0.730745,13,2875.189245
-0.964175,16,2875.242431
-0.832661,13,2875.287807
-1.043567,16,2875.340675
-0.806249,14,2875.387017
-1.156813,14,2875.43228
-0.987471,12,2875.473872
-1.209161,12,2876.446093
-1.256996,15,2876.493448
-1.25973,14,2876.53742
-0.847115,14,2876.580704
-1.15333,14,2876.626227
-1.25647,14,2876.66933
-0.840377,12,2876.707818
-1.078995,14,2877.12456
-0.974493,16,2877.184457
-0.962992,13,2877.235048
-1.014546,12,2877.279151
-1.049928,16,2877.330784
-0.849598,14,2877.376888
-1.030851,16,2877.426885
-0.937211,13,2877.873968
-0.835931,17,2877.939574
-0.819938,14,2877.994218
-0.826013,14,2878.06539
-0.902865,13,2878.124462
-0.877425,16,2878.181347
-0.758281,16,2878.263188
-1.150525,16,2878.703688
-1.151987,11,2878.745122
-1.065144,12,2878.790376
-1.030782,14,2878.852017
-1.08694,14,2878.91181
-1.123133,12,2878.961805
-1.08901,13,2879.007038
-1.130743,14,2879.502808
-1.096028,13,2879.554877
-1.096751,12,2879.611695
-1.062883,16,2879.676026
-1.02343,12,2879.726336
-1.052008,14,2879.782321
-0.989063,14,2879.832871
-1.000278,11,2879.874536
-1.425826,12,2880.337594
-1.310619,13,2880.386211
-0.843873,14,2880.43805
-0.853133,15,2880.505346
-1.296064,13,2880.58542
-1.195431,11,2880.631272
-1.393134,14,2880.68225
-0.917958,13,2880.730204
-0.91239,15,2881.492799
-0.951174,12,2881.545344
-1.071579,14,2881.622279
-1.160643,14,2881.688505
-1.005679,15,2881.749578
-0.792522,12,2881.799026
-0.85997,13,2881.853746
-0.920819,13,2882.375815
-0.926264,16,2882.439836
-0.868124,14,2882.50085
-1.187813,15,2882.589385
-0.86144,16,2882.662556
-1.209683,12,2882.709023
-0.925687,15,2882.764055
-0.895259,14,2883.324851
-0.846016,16,2883.380212
-0.969371,13,2883.425241
-1.10269,14,2883.47296
-1.033453,15,2883.526423
-1.054642,17,2883.583738
-0.848487,17,2884.056864
-1.0535,12,2884.100321
-1.008305,13,2884.145228
-0.874774,16,2884.198433
-0.643076,13,2884.242931
-1.066668,15,2884.291495
-1.081995,14,2884.33666
-0.897406,13,2884.379383
-1.050388,13,2884.803461
-1.159798,15,2884.854911
-1.150447,14,2884.901455
-1.07316,15,2884.950491
-1.146406,16,2885.000784
-0.993118,15,2885.050341
-1.114648,15,2885.098846
-1.077417,17,2885.539864
-0.936756,14,2885.588675
-0.864153,12,2885.62906
-1.212117,15,2885.678237
-1.033891,15,2885.727725
-1.083831,14,2885.772552
-1.147625,15,2886.198542
-1.098256,15,2886.250125
-0.982887,13,2886.294291
-0.935852,13,2886.338702
-1.037303,15,2886.387353
-1.145728,11,2886.42583
-0.883877,12,2886.467078
-0.978072,12,2886.50986
-1.083481,14,2886.934386
-0.932308,13,2886.9784
-0.95406,15,2887.029166
-0.884212,12,2887.072382
-0.855811,13,2887.115335
